Symbol,Date,Open,High,Low,Close,Adj Close,Volume
TCS,16-12-2013,1006.849976,1019.900024,1002.580017,1009.580017,837.792297,2858500
TCS,17-12-2013,1015.799988,1032.930054,1015,1022.669983,848.655029,2995474
TCS,18-12-2013,1020,1035.5,1019,1027.900024,852.994934,1587990
TCS,19-12-2013,1037.969971,1055,1031.319946,1040.75,863.658508,2161986
TCS,20-12-2013,1044.050049,1065,1042.930054,1060.280029,879.865295,1965812
TCS,23-12-2013,1064.969971,1071.719971,1048.969971,1054.530029,875.093872,1321224
TCS,24-12-2013,1059.900024,1064.5,1052.119995,1055.349976,875.774353,870156
TCS,26-12-2013,1057.5,1058.5,1045.719971,1050.150024,871.458801,2297194
TCS,27-12-2013,1053.5,1084.949951,1052.5,1080.319946,896.4953,2479946
TCS,30-12-2013,1085,1087.619995,1073.349976,1078.030029,894.59491,1668776
TCS,31-12-2013,1080.050049,1092.469971,1075.449951,1086.030029,901.233765,1245776
TCS,01-01-2014,1090.050049,1092.25,1075.550049,1076.650024,893.44989,529952
TCS,02-01-2014,1083,1094.5,1078.069946,1083.5,899.134216,1726948
TCS,03-01-2014,1082.349976,1114.550049,1073.619995,1111.099976,922.037598,2618174
TCS,06-01-2014,1114.5,1122,1098.5,1119.800049,929.257507,2311810
TCS,07-01-2014,1120,1128.219971,1099.5,1103.069946,915.374146,2897486
TCS,08-01-2014,1106,1122,1105,1116.319946,926.369751,2550020
TCS,09-01-2014,1114.380005,1127.75,1111.050049,1120.969971,930.228577,2582206
TCS,10-01-2014,1130,1154.900024,1117.5,1140.449951,946.393799,3369334
TCS,13-01-2014,1142.5,1192,1142.5,1184.380005,982.848816,3814316
TCS,14-01-2014,1186,1192.400024,1160,1163.380005,965.422119,2974964
TCS,15-01-2014,1171.219971,1189.099976,1163.5,1176.800049,976.558472,3048854
TCS,16-01-2014,1190,1190.050049,1162.5,1175.150024,975.189026,2997962
TCS,17-01-2014,1149,1149,1103.030029,1106.530029,918.245728,7564756
TCS,20-01-2014,1109.469971,1175,1107.75,1169.099976,970.168823,6010558
TCS,21-01-2014,1167,1169.619995,1137.550049,1140.150024,946.144775,3132282
TCS,22-01-2014,1143.550049,1148.430054,1132.050049,1137.030029,943.555725,2384030
TCS,23-01-2014,1134.050049,1138.349976,1118.650024,1126.219971,934.585144,2290762
TCS,24-01-2014,1122,1141.619995,1117.5,1124.349976,933.033081,1850266
TCS,27-01-2014,1113,1129.75,1110.050049,1114.800049,928.411377,2532948
TCS,28-01-2014,1116,1123.930054,1098.050049,1106.180054,921.232422,2852166
TCS,29-01-2014,1120,1120,1102.5,1104.900024,920.166443,1698076
TCS,30-01-2014,1099.030029,1113.5,1095,1108.800049,923.414368,2225250
TCS,31-01-2014,1112.550049,1134.900024,1110.5,1120.530029,933.183411,2174246
TCS,03-02-2014,1111,1122.119995,1095.400024,1097.219971,913.770752,1362480
TCS,04-02-2014,1087,1087.5,1056.030029,1075.680054,895.831848,2694166
TCS,05-02-2014,1081.900024,1100,1070,1097.199951,913.753845,1853650
TCS,06-02-2014,1090,1094.949951,1072.5,1087.619995,905.775452,1922652
TCS,07-02-2014,1095,1097.5,1065.5,1072.199951,892.933655,1990912
TCS,10-02-2014,1072,1072,1042.550049,1046.780029,871.763855,4019270
TCS,11-02-2014,1050,1063.25,1048,1050.849976,875.153381,3568786
TCS,12-02-2014,1059,1061.800049,1047.5,1052.719971,876.710876,3074348
TCS,13-02-2014,1053.5,1069.199951,1048.25,1066.880005,888.503113,2094350
TCS,14-02-2014,1068.949951,1092.380005,1064.050049,1083.949951,902.719177,1910062
TCS,17-02-2014,1080,1093,1073.599976,1082.699951,901.678406,1670394
TCS,18-02-2014,1082.5,1095.5,1077.930054,1083,901.928101,1526916
TCS,19-02-2014,1085,1107.5,1081.119995,1098.969971,915.227905,1072918
TCS,20-02-2014,1103,1111,1091.400024,1094.680054,911.655273,1587924
TCS,21-02-2014,1099,1106.5,1095.380005,1102.849976,918.459229,1717860
TCS,24-02-2014,1102,1102.619995,1085.050049,1088.949951,906.883179,2450424
TCS,25-02-2014,1094.5,1099.75,1090,1094.449951,911.463379,3305374
TCS,26-02-2014,1097,1097.5,1088.569946,1091.069946,908.648865,3859712
TCS,28-02-2014,1080.5,1140,1080.069946,1137.880005,947.632263,3988192
TCS,03-03-2014,1135.900024,1149.5,1114,1120.030029,932.76709,1606078
TCS,04-03-2014,1116.599976,1127,1112,1120.319946,933.008179,2030332
TCS,05-03-2014,1127.430054,1143.119995,1121.280029,1125.949951,937.696838,2302006
TCS,06-03-2014,1126.430054,1130,1116.069946,1120.380005,933.05835,1314562
TCS,07-03-2014,1122.75,1125.030029,1076.400024,1114.25,927.953186,4698472
TCS,10-03-2014,1114.050049,1114.25,1067.5,1071.319946,892.200867,3829768
TCS,11-03-2014,1077.5,1088.819946,1061,1075.819946,895.948486,2550254
TCS,12-03-2014,1076.5,1094.880005,1076.5,1089.719971,907.524658,1669788
TCS,13-03-2014,1074.030029,1101,1068.430054,1074.780029,895.082336,2019884
TCS,14-03-2014,1070.5,1080.25,1062.150024,1069.780029,890.918518,2161246
TCS,18-03-2014,1067.75,1075.900024,1052.119995,1061,883.606384,2565842
TCS,19-03-2014,1037.5,1037.5,1006.530029,1019.700012,849.211487,8652662
TCS,20-03-2014,1019,1061.449951,1005.700012,1054.099976,877.859924,5728956
TCS,21-03-2014,1062.5,1072.5,1042.5,1063.5,885.688416,4680776
TCS,24-03-2014,1068.469971,1078.969971,1063.069946,1076.300049,896.348267,2183014
TCS,25-03-2014,1072,1086,1065,1073.319946,893.866516,2249968
TCS,26-03-2014,1074.030029,1079.25,1043.780029,1046.75,871.738953,3192350
TCS,27-03-2014,1050.469971,1057.5,1032.530029,1047.119995,872.046997,5012476
TCS,28-03-2014,1048.5,1061.430054,1040.030029,1051.050049,875.320007,2971162
TCS,31-03-2014,1052,1072.469971,1041,1066.569946,888.244873,2683268
TCS,01-04-2014,1072.5,1092.5,1072.449951,1088.349976,906.383728,2755932
TCS,02-04-2014,1095,1101,1080.530029,1086.119995,904.526306,3763016
TCS,03-04-2014,1086.430054,1091,1073.800049,1083.25,902.136047,1581194
TCS,04-04-2014,1086,1093.5,1065,1069.430054,890.626709,1694656
TCS,07-04-2014,1065.050049,1082.969971,1060.349976,1076.900024,896.848022,2594986
TCS,09-04-2014,1076,1081,1052.5,1070.199951,891.26825,3350500
TCS,10-04-2014,1070.199951,1074.319946,1057.599976,1063.069946,885.330139,2152886
TCS,11-04-2014,1059,1087.449951,1050,1082.050049,901.136963,2340742
TCS,15-04-2014,1090.5,1129,1087.030029,1126.380005,938.055359,3597244
TCS,16-04-2014,1132,1132,1092.099976,1098.150024,914.545288,3475910
TCS,17-04-2014,1110,1113.5,1071.349976,1111.449951,925.62146,7681438
TCS,21-04-2014,1110,1121.449951,1105.650024,1110.880005,925.146667,1842594
TCS,22-04-2014,1116.969971,1124.949951,1109.949951,1110.530029,924.854919,1486274
TCS,23-04-2014,1115.699951,1121.949951,1100.550049,1106.880005,921.815308,1938992
TCS,24-04-2014,1106.880005,1106.880005,1106.880005,1106.880005,921.815308,0
TCS,25-04-2014,1113.5,1117.5,1096.599976,1102.619995,918.267639,3160448
TCS,28-04-2014,1102.619995,1111.349976,1090.050049,1095.680054,912.487976,2550766
TCS,29-04-2014,1093,1103.180054,1088.449951,1097.119995,913.687195,1846180
TCS,30-04-2014,1092.550049,1102.800049,1090.5,1094.599976,911.588501,2397378
TCS,02-05-2014,1090.619995,1109.949951,1090.619995,1104.219971,919.600281,1917778
TCS,05-05-2014,1105.400024,1114.5,1102.069946,1106.849976,921.790466,1314478
TCS,06-05-2014,1106.849976,1110.800049,1095,1099.449951,915.627686,961232
TCS,07-05-2014,1095.530029,1101.5,1070.050049,1082.780029,901.744873,4716182
TCS,08-05-2014,1082.550049,1090.900024,1073.819946,1081.030029,900.287476,2606900
TCS,09-05-2014,1076,1092.349976,1076,1079.949951,899.388062,1799440
TCS,12-05-2014,1076.5,1083.349976,1061.569946,1079.680054,899.163208,2886064
TCS,13-05-2014,1082.900024,1119.5,1082.900024,1105.469971,920.641113,2547484
TCS,14-05-2014,1107.199951,1118.849976,1100.550049,1108.050049,922.789795,1389228
TCS,15-05-2014,1108.050049,1112.5,1085.569946,1096.569946,913.229065,2520196
TCS,16-05-2014,1100.030029,1126.699951,1050.119995,1080.380005,899.746094,5241798
TCS,19-05-2014,1075,1080,999.75,1018.349976,848.08728,6516606
TCS,20-05-2014,1014,1080,1014,1034.099976,861.203735,4702114
TCS,21-05-2014,1030.599976,1044.5,1027.900024,1041.430054,867.308167,4116946
TCS,22-05-2014,1048.380005,1062,1037.550049,1055.969971,879.417358,4216842
TCS,23-05-2014,1059.5,1074.5,1048,1063.949951,886.063171,3094780
TCS,26-05-2014,1074.5,1084.800049,1066.800049,1077,896.931091,2650850
TCS,27-05-2014,1080.069946,1092.300049,1059,1065.719971,887.537354,1795094
TCS,28-05-2014,1070,1079.380005,1061.219971,1075.280029,895.498779,1887488
TCS,29-05-2014,1072.5,1090,1067.599976,1079.969971,899.404541,2820710
TCS,30-05-2014,1079.400024,1083.5,1065.069946,1070.680054,891.667969,2585648
TCS,02-06-2014,1072,1078.880005,1058.030029,1064.930054,886.879395,1095158
TCS,03-06-2014,1064.930054,1069,1052.599976,1064.300049,886.354614,2484628
TCS,04-06-2014,1065,1067.449951,1038.5,1044.619995,869.965088,2141062
TCS,05-06-2014,1041.550049,1058.199951,1034,1052.069946,876.169434,4348470
TCS,06-06-2014,1050.069946,1053.900024,1028,1042.119995,884.701172,3361586
TCS,09-06-2014,1043.5,1059,1040,1056.900024,897.248657,2666196
TCS,10-06-2014,1057.5,1080.469971,1057.5,1079.069946,916.06958,2628068
TCS,11-06-2014,1082.5,1107,1069.099976,1103.469971,936.784241,3544562
TCS,12-06-2014,1124.5,1127,1091.900024,1118.680054,949.696228,2734338
TCS,13-06-2014,1119,1119.5,1092.530029,1106.780029,939.594055,1904022
TCS,16-06-2014,1105,1138.469971,1105,1134.880005,963.449585,2439906
TCS,17-06-2014,1142.449951,1148.5,1135.5,1139.930054,967.736328,1918144
TCS,18-06-2014,1146.5,1146.5,1110.650024,1113.530029,945.324219,1948824
TCS,19-06-2014,1115,1144.5,1105.050049,1138.030029,966.123352,1896354
TCS,20-06-2014,1142.449951,1149.5,1131,1146.199951,973.059204,1155674
TCS,23-06-2014,1146.5,1149.949951,1127.030029,1134.430054,963.067322,1262734
TCS,24-06-2014,1134.5,1159.75,1127.5,1154.530029,980.13092,1479100
TCS,25-06-2014,1155,1160,1146.5,1155.280029,980.767883,1028422
TCS,26-06-2014,1148,1172.069946,1145.569946,1153.819946,979.528381,2036182
TCS,27-06-2014,1158.5,1203.449951,1157.5,1199.780029,1018.545776,3058836
TCS,30-06-2014,1200.280029,1217.5,1188.300049,1212.699951,1029.513916,2146470
TCS,01-07-2014,1209.449951,1209.5,1191.150024,1195.380005,1014.810364,1092790
TCS,02-07-2014,1200,1205.880005,1191.75,1200.800049,1019.411865,907740
TCS,03-07-2014,1199.5,1222.5,1196,1208.949951,1026.330322,1526762
TCS,04-07-2014,1206.199951,1212.75,1200.5,1205.25,1023.189209,536136
TCS,07-07-2014,1210.030029,1249,1205.199951,1244.280029,1056.323853,2204902
TCS,08-07-2014,1242.469971,1243.069946,1216.619995,1224.719971,1039.718384,2500588
TCS,09-07-2014,1235,1236.319946,1190.800049,1199.069946,1017.942871,1554242
TCS,10-07-2014,1199.780029,1209.800049,1167.5,1175.900024,998.27301,1990562
TCS,11-07-2014,1185.5,1205,1180.550049,1197.219971,1016.372314,1329446
TCS,14-07-2014,1209.400024,1219.5,1192.619995,1213.119995,1029.870728,1587924
TCS,15-07-2014,1213.099976,1215,1196.880005,1199.650024,1018.435364,1389656
TCS,16-07-2014,1204.819946,1212,1193.430054,1200.930054,1019.521912,1407240
TCS,17-07-2014,1205,1214.900024,1187.5,1190.969971,1011.066162,1790220
TCS,18-07-2014,1226,1242.5,1217.5,1220.599976,1036.221069,3507488
TCS,21-07-2014,1234,1234.930054,1221.530029,1231.880005,1045.796631,981072
TCS,22-07-2014,1232.5,1270,1230.949951,1266.199951,1074.932373,2399016
TCS,23-07-2014,1270,1298.150024,1266.150024,1293.069946,1097.743774,2065858
TCS,24-07-2014,1297.449951,1301,1283.5,1297.599976,1101.589478,1481418
TCS,25-07-2014,1297,1307.180054,1283.5,1302.880005,1106.071899,1806914
TCS,28-07-2014,1288.569946,1299.819946,1277.5,1294.650024,1103.319214,1314922
TCS,30-07-2014,1292.400024,1305,1286.300049,1297.530029,1105.773682,1899252
TCS,31-07-2014,1287.550049,1299,1284.619995,1290.030029,1099.38208,2407210
TCS,01-08-2014,1287.5,1293.969971,1255,1258.199951,1072.256104,2381882
TCS,04-08-2014,1266,1270.949951,1244,1263.030029,1076.372192,1828636
TCS,05-08-2014,1272.449951,1272.5,1245.050049,1261.849976,1075.366577,1404656
TCS,06-08-2014,1258.069946,1267.430054,1245.119995,1253.319946,1068.097412,1837562
TCS,07-08-2014,1245,1247.5,1229.530029,1234.900024,1052.399536,1672656
TCS,08-08-2014,1232.5,1253.849976,1232.5,1239.349976,1056.191406,1464790
TCS,11-08-2014,1245.449951,1247.780029,1227.5,1234.199951,1051.802612,1290896
TCS,12-08-2014,1244.949951,1244.949951,1220.099976,1235.880005,1053.234375,984552
TCS,13-08-2014,1235,1265,1235,1250.030029,1065.293335,2768378
TCS,14-08-2014,1257,1266,1245.030029,1249.880005,1065.165527,1578056
TCS,18-08-2014,1245.530029,1252.5,1235,1243.800049,1059.984131,1373260
TCS,19-08-2014,1250,1252.449951,1217.5,1219.25,1039.062378,3234156
TCS,20-08-2014,1222.25,1227.530029,1215.030029,1218.099976,1038.082275,2056758
TCS,21-08-2014,1223.5,1230,1215,1216.219971,1036.480225,2265450
TCS,22-08-2014,1222,1234.099976,1217.900024,1232.099976,1050.013062,3096238
TCS,25-08-2014,1235,1264.25,1233.449951,1261.030029,1074.667847,3143512
TCS,26-08-2014,1264.5,1275,1250,1266.900024,1079.670166,1815490
TCS,27-08-2014,1267,1283.699951,1257.030029,1274.969971,1086.547363,1435460
TCS,28-08-2014,1273.5,1274.650024,1256.5,1261.180054,1074.79541,1766288
TCS,01-09-2014,1262.699951,1280,1261.530029,1268.569946,1081.093628,810148
TCS,02-09-2014,1272.900024,1277.400024,1257.050049,1268.949951,1081.416992,1407940
TCS,03-09-2014,1269.5,1308,1269.5,1303.199951,1110.605225,3061690
TCS,04-09-2014,1311,1313.719971,1288.719971,1292.380005,1101.384766,1701598
TCS,05-09-2014,1299.949951,1310.900024,1291.530029,1299.300049,1107.28186,1467060
TCS,08-09-2014,1306,1325,1299.530029,1321.349976,1126.073364,1697342
TCS,09-09-2014,1326,1333.5,1312.550049,1315.619995,1121.190186,1418098
TCS,10-09-2014,1319,1321.380005,1295.599976,1300.069946,1107.93811,1258768
TCS,11-09-2014,1305,1312.199951,1295.75,1299.180054,1107.179688,1075622
TCS,12-09-2014,1305,1312.180054,1296.599976,1303.800049,1111.117188,1196210
TCS,15-09-2014,1307,1309.300049,1277,1279.150024,1090.109741,1151544
TCS,16-09-2014,1283,1287.5,1272,1275.430054,1086.939819,1535608
TCS,17-09-2014,1280.5,1302.380005,1280.5,1295.599976,1104.128784,1657700
TCS,18-09-2014,1295.849976,1325.900024,1290.5,1321.150024,1125.90271,1483078
TCS,19-09-2014,1321.5,1370,1321,1357.099976,1156.540161,3587864
TCS,22-09-2014,1357,1367,1338.119995,1360.900024,1159.778076,999584
TCS,23-09-2014,1362,1391.219971,1341.650024,1344.099976,1145.461426,2055990
TCS,24-09-2014,1346.5,1353.469971,1316.380005,1321.5,1126.201172,2442132
TCS,25-09-2014,1330.469971,1362.5,1330,1354.300049,1154.153687,2473158
TCS,26-09-2014,1355,1362.449951,1335.050049,1342,1143.671387,1612712
TCS,29-09-2014,1347.699951,1387.719971,1337.650024,1383.969971,1179.438721,2089534
